id,dt,productid,optionid,defaultchoiceid,created,updated
32614,2006-01-24 20:00:17-08,32570,6520,32641,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
46450,2010-05-01 17:13:16.22607-07,46441,35386,30,2010-05-01 17:13:16.22607-07,2010-05-01 17:13:16.22607-07
46684,2010-05-03 10:16:26.096993-07,46676,4318,4663,2010-05-03 10:16:26.096993-07,2010-05-03 10:16:26.096993-07
33083,2006-01-24 20:00:17-08,33081,32399,33172,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32615,2006-01-24 20:00:17-08,32570,6564,32643,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32679,2006-01-24 20:00:17-08,32667,6520,32641,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32786,2006-01-24 20:00:17-08,32767,15765,15756,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32668,2006-01-24 20:00:17-08,32667,7,4476,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32685,2006-01-24 20:00:17-08,32667,18048,18049,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32788,2006-01-24 20:00:17-08,32767,7,14513,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
8431,2001-08-28 21:08:08-07,8427,5929,30,2001-08-28 21:08:08-07,2001-08-28 21:08:08-07
36789,2006-01-24 20:00:17-08,36785,32416,32411,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32671,2006-01-24 20:00:17-08,32667,5,30698,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34571,2006-01-24 20:00:17-08,34517,6564,33393,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
9294,2001-01-01 00:00:00-08,8601,6520,34722,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
23836,2003-08-09 00:20:59-07,23829,5,5293,2003-08-09 00:20:59-07,2003-08-09 00:20:59-07
15212,2002-07-22 10:57:54-07,15208,5929,48301,2002-07-22 10:57:54-07,2002-07-22 10:57:54-07
32790,2006-01-24 20:00:17-08,32767,18048,18052,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
8430,2001-08-28 21:08:08-07,8427,7,4476,2001-08-28 21:08:08-07,2001-08-28 21:08:08-07
32806,2006-01-24 20:00:17-08,8427,5930,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
12821,2002-03-07 01:32:37-08,12819,7,35523,2002-03-07 01:32:37-08,2002-03-07 01:32:37-08
32712,2006-01-24 20:00:17-08,32667,6564,32902,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32673,2006-01-24 20:00:17-08,32667,4,32904,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33090,2006-01-24 20:00:17-08,33081,6,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
26704,2004-03-22 21:46:14.463302-08,26702,32399,37260,2004-03-22 21:46:14.463302-08,2004-03-22 21:46:14.463302-08
17867,2003-02-28 11:47:10-08,17864,7,32940,2003-02-28 11:47:10-08,2003-02-28 11:47:10-08
8432,2001-08-28 21:08:08-07,8427,6520,32641,2001-08-28 21:08:08-07,2001-08-28 21:08:08-07
32682,2006-01-24 20:00:17-08,32667,5929,32854,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
8435,2001-08-28 21:08:08-07,8427,6564,32643,2001-08-28 21:08:08-07,2001-08-28 21:08:08-07
33082,2006-01-24 20:00:17-08,33081,9,33095,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33517,2006-01-24 20:00:17-08,33512,32399,5293,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
6605,2001-07-10 21:30:46-07,6602,5929,30,2001-07-10 21:30:46-07,2001-07-10 21:30:46-07
33288,2006-01-24 20:00:17-08,33272,6564,39150,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
46452,2010-05-01 17:13:16.22607-07,46441,7,32940,2010-05-01 17:13:16.22607-07,2010-05-01 17:13:16.22607-07
33089,2006-01-24 20:00:17-08,33081,33098,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33088,2006-01-24 20:00:17-08,33081,33097,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33087,2006-01-24 20:00:17-08,33081,32417,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
8438,2001-08-28 21:08:08-07,8427,9,32868,2001-08-28 21:08:08-07,2001-08-28 21:08:08-07
35718,2006-01-24 20:00:17-08,35710,18048,18049,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
8428,2001-08-28 21:08:08-07,8427,5,7449,2001-08-28 21:08:08-07,2001-08-28 21:08:08-07
35136,2006-01-24 20:00:17-08,35034,7,32940,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32832,2006-01-24 20:00:17-08,8427,18048,18049,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
8429,2001-08-28 21:08:08-07,8427,32416,32411,2001-08-28 21:08:08-07,2001-08-28 21:08:08-07
33092,2006-01-24 20:00:17-08,33081,28983,28986,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33093,2006-01-24 20:00:17-08,33081,28982,28984,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33094,2006-01-24 20:00:17-08,33081,18048,18049,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
2845,2001-03-07 12:30:57-08,12,2,27251,2001-03-07 12:30:57-08,2001-03-07 12:30:57-08
33284,2006-01-24 20:00:17-08,33272,9,33325,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
30388,2005-02-08 10:34:55.783041-08,30386,6520,37136,2005-02-08 10:34:55.783041-08,2005-02-08 10:34:55.783041-08
3658,2001-03-07 18:37:57-08,7,2,27251,2001-03-07 18:37:57-08,2001-03-07 18:37:57-08
21397,2003-04-30 23:07:35-07,21388,6,30,2003-04-30 23:07:35-07,2003-04-30 23:07:35-07
33289,2006-01-24 20:00:17-08,33272,8097,8102,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33294,2006-01-24 20:00:17-08,33272,18048,18049,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33285,2006-01-24 20:00:17-08,33272,28982,28984,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33286,2006-01-24 20:00:17-08,33272,28983,28986,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
2298,2001-03-06 13:32:13-08,2297,2,27251,2001-03-06 13:32:13-08,2001-03-06 13:32:13-08
40245,2008-11-02 10:28:34.409112-08,40243,9,40358,2008-11-02 10:28:34.409112-08,2008-11-02 10:28:34.409112-08
40106,2008-10-28 12:02:47.68552-07,40088,6564,40365,2008-10-28 12:02:47.68552-07,2008-10-28 12:02:47.68552-07
40107,2008-10-28 12:02:47.68552-07,40088,18042,12817,2008-10-28 12:02:47.68552-07,2008-10-28 12:02:47.68552-07
3500,2001-03-07 16:49:55-08,1233,5,5292,2001-03-07 16:49:55-08,2001-03-07 16:49:55-08
3498,2001-03-07 16:49:55-08,1233,2,27251,2001-03-07 16:49:55-08,2001-03-07 16:49:55-08
40103,2008-10-28 12:02:47.68552-07,40088,7,35523,2008-10-28 12:02:47.68552-07,2008-10-28 12:02:47.68552-07
33542,2006-01-24 20:00:17-08,33526,32399,33169,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33532,2006-01-24 20:00:17-08,33526,6,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33528,2006-01-24 20:00:17-08,33526,15765,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
46453,2010-05-01 17:13:16.22607-07,46441,28982,28984,2010-05-01 17:13:16.22607-07,2010-05-01 17:13:16.22607-07
46454,2010-05-01 17:13:16.22607-07,46441,28983,28986,2010-05-01 17:13:16.22607-07,2010-05-01 17:13:16.22607-07
46685,2010-05-03 10:16:26.096993-07,46676,35386,30,2010-05-03 10:16:26.096993-07,2010-05-03 10:16:26.096993-07
33534,2006-01-24 20:00:17-08,33526,18048,18049,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32819,2006-01-24 20:00:17-08,8427,32417,32411,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33928,2006-01-24 20:00:17-08,33913,32399,32386,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32582,2006-01-24 20:00:17-08,32570,7,32940,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33805,2006-01-24 20:00:17-08,33765,28982,28984,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33804,2006-01-24 20:00:17-08,33765,18048,33811,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33803,2006-01-24 20:00:17-08,33765,28983,28986,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33664,2006-01-24 20:00:17-08,33526,9301,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33658,2006-01-24 20:00:17-08,33526,2763,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
46456,2010-05-01 17:13:16.22607-07,46441,18048,18049,2010-05-01 17:13:16.22607-07,2010-05-01 17:13:16.22607-07
33817,2006-01-24 20:00:17-08,33767,18849,33769,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
46448,2010-05-01 17:13:16.22607-07,46441,9,46538,2010-05-01 17:13:16.22607-07,2010-05-01 17:13:16.22607-07
33279,2010-03-25 14:34:47.365582-07,33272,32416,32411,2010-03-25 14:34:47.365582-07,2010-03-25 14:34:47.365582-07
35493,2006-01-24 20:00:17-08,35463,4,37079,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33941,2006-01-24 20:00:17-08,33913,7,32940,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33844,2006-01-24 20:00:17-08,33767,18048,33811,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33843,2006-01-24 20:00:17-08,33767,28982,28984,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33842,2006-01-24 20:00:17-08,33767,28983,28986,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33997,2006-01-24 20:00:17-08,33913,32417,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33855,2006-01-24 20:00:17-08,33766,9,33770,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
40686,2008-11-21 06:52:32.437662-08,36785,40685,30,2008-11-21 06:52:32.437662-08,2008-11-21 06:52:32.437662-08
34078,2006-01-24 20:00:17-08,33512,7,32940,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
46686,2010-05-03 10:16:26.096993-07,46676,7,32940,2010-05-03 10:16:26.096993-07,2010-05-03 10:16:26.096993-07
33859,2006-01-24 20:00:17-08,33766,18048,33811,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33858,2006-01-24 20:00:17-08,33766,28982,28984,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33857,2006-01-24 20:00:17-08,33766,28983,28986,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33820,2006-01-24 20:00:17-08,33767,7,14513,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
15221,2010-03-26 13:47:38.882678-07,15208,37335,30,2010-03-26 13:47:38.882678-07,2010-03-26 13:47:38.882678-07
33514,2006-01-24 20:00:17-08,33512,9,34054,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34570,2006-01-24 20:00:17-08,34517,6,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34521,2006-01-24 20:00:17-08,34517,6520,34604,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34614,2006-01-24 20:00:17-08,34607,5,5291,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34519,2006-01-24 20:00:17-08,34517,9,34518,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34611,2006-01-24 20:00:17-08,34607,9,34609,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
15217,2002-07-22 10:57:54-07,15208,7,32940,2002-07-22 10:57:54-07,2002-07-22 10:57:54-07
34529,2006-01-24 20:00:17-08,34517,28982,28984,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34530,2006-01-24 20:00:17-08,34517,28983,28986,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34618,2006-01-24 20:00:17-08,34607,1,31145,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34542,2006-01-24 20:00:17-08,34517,32416,32411,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
42341,2010-03-25 18:08:45.310357-07,42339,4285,30,2010-03-25 18:08:45.310357-07,2010-03-25 18:08:45.310357-07
34552,2006-01-24 20:00:17-08,34517,16853,18007,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
44041,2010-01-17 10:22:13.331639-08,44040,43756,30,2010-01-17 10:22:13.331639-08,2010-01-17 10:22:13.331639-08
34621,2006-01-24 20:00:17-08,34607,28982,28984,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34620,2006-01-24 20:00:17-08,34607,28983,28986,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34738,2006-01-24 20:00:17-08,18788,28983,28986,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34572,2006-01-24 20:00:17-08,34517,15765,15759,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
22415,2003-06-23 01:16:01-07,22409,6564,12474,2003-06-23 01:16:01-07,2003-06-23 01:16:01-07
34631,2006-01-24 20:00:17-08,34607,18048,18049,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
8937,2001-09-01 16:34:31-07,8934,2,27252,2001-09-01 16:34:31-07,2001-09-01 16:34:31-07
34635,2006-01-24 20:00:17-08,34517,18048,18049,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34744,2006-01-24 20:00:17-08,18788,28982,28984,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34640,2006-01-24 20:00:17-08,34607,4318,34644,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35766,2010-03-25 18:37:23.116103-07,35725,32417,32414,2010-03-25 18:37:23.116103-07,2010-03-25 18:37:23.116103-07
46687,2010-05-03 10:16:26.096993-07,46676,28982,28984,2010-05-03 10:16:26.096993-07,2010-05-03 10:16:26.096993-07
31332,2005-04-22 13:18:59.746258-07,31324,5,37260,2005-04-22 13:18:59.746258-07,2005-04-22 13:18:59.746258-07
30269,2005-02-07 20:32:11.611586-08,30264,15495,29833,2005-02-07 20:32:11.611586-08,2005-02-07 20:32:11.611586-08
31330,2010-03-25 14:43:57.958795-07,31324,15495,29833,2010-03-25 14:43:57.958795-07,2010-03-25 14:43:57.958795-07
22739,2003-07-02 15:08:05-07,22724,5,37260,2003-07-02 15:08:05-07,2003-07-02 15:08:05-07
29587,2005-02-03 09:47:50.579261-08,29579,8872,37118,2005-02-03 09:47:50.579261-08,2005-02-03 09:47:50.579261-08
34655,2006-01-24 20:00:17-08,34608,9,34610,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35765,2010-03-25 18:38:39.37023-07,35725,32416,32414,2010-03-25 18:38:39.37023-07,2010-03-25 18:38:39.37023-07
34657,2006-01-24 20:00:17-08,34608,18048,18049,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
46688,2010-05-03 10:16:26.096993-07,46676,28983,28986,2010-05-03 10:16:26.096993-07,2010-05-03 10:16:26.096993-07
46689,2010-05-03 10:16:26.096993-07,46676,18048,18049,2010-05-03 10:16:26.096993-07,2010-05-03 10:16:26.096993-07
23279,2003-07-08 14:30:42-07,23272,5,37262,2003-07-08 14:30:42-07,2003-07-08 14:30:42-07
34650,2006-01-24 20:00:17-08,34608,5,13647,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34651,2006-01-24 20:00:17-08,34608,28982,28984,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34652,2006-01-24 20:00:17-08,34608,28983,28986,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35013,2006-01-24 20:00:17-08,34517,12964,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
40089,2008-10-28 12:02:47.68552-07,40088,10,30,2008-10-28 12:02:47.68552-07,2008-10-28 12:02:47.68552-07
40092,2008-10-28 12:02:47.68552-07,40088,13317,36914,2008-10-28 12:02:47.68552-07,2008-10-28 12:02:47.68552-07
12985,2002-03-15 17:25:48-08,12983,7,35523,2002-03-15 17:25:48-08,2002-03-15 17:25:48-08
34710,2006-01-24 20:00:17-08,34607,10,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34709,2006-01-24 20:00:17-08,34607,11,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34649,2010-03-25 18:40:18.252273-07,34608,32417,32414,2010-03-25 18:40:18.252273-07,2010-03-25 18:40:18.252273-07
33650,2006-01-24 20:00:17-08,33526,4,19663,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34033,2006-01-24 20:00:17-08,33512,4,19663,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33929,2006-01-24 20:00:17-08,33913,5929,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34949,2006-01-24 20:00:17-08,24858,4318,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33660,2006-01-24 20:00:17-08,33526,3,36425,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33229,2006-01-24 20:00:17-08,12819,6564,34728,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
9158,2001-01-01 00:00:00-08,8934,9151,27252,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
15215,2002-07-22 10:57:54-07,15208,6564,48227,2002-07-22 10:57:54-07,2002-07-22 10:57:54-07
30393,2005-02-08 10:34:55.783041-08,30386,41285,41287,2005-02-08 10:34:55.783041-08,2005-02-08 10:34:55.783041-08
29697,2005-02-03 09:48:38.06857-08,29689,8872,48376,2005-02-03 09:48:38.06857-08,2005-02-03 09:48:38.06857-08
34647,2011-07-06 16:14:04.039203-07,34608,6520,30,2011-07-06 16:14:04.039203-07,2011-07-06 16:14:04.039203-07
34653,2011-07-06 16:14:04.088049-07,34608,6564,30,2011-07-06 16:14:04.088049-07,2011-07-06 16:14:04.088049-07
34646,2011-07-06 16:14:04.025815-07,34608,7,30,2011-07-06 16:14:04.025815-07,2011-07-06 16:14:04.025815-07
44042,2010-01-17 10:22:13.331639-08,44040,4,19663,2010-01-17 10:22:13.331639-08,2010-01-17 10:22:13.331639-08
44043,2010-01-17 10:22:13.331639-08,44040,40685,30,2010-01-17 10:22:13.331639-08,2010-01-17 10:22:13.331639-08
35255,2006-01-24 20:00:17-08,35237,32399,32397,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35184,2006-01-24 20:00:17-08,35034,33097,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35306,2006-01-24 20:00:17-08,35237,4267,32411,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35195,2006-01-24 20:00:17-08,35034,33098,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35315,2006-01-24 20:00:17-08,35237,6835,32411,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35206,2006-01-24 20:00:17-08,35034,9301,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35314,2006-01-24 20:00:17-08,35237,4285,32411,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
14832,2002-07-11 23:42:17-07,14822,2,32407,2002-07-11 23:42:17-07,2002-07-11 23:42:17-07
35297,2006-01-24 20:00:17-08,35237,5930,35301,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35318,2006-01-24 20:00:17-08,35237,7650,32411,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35303,2006-01-24 20:00:17-08,35237,9,23195,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35395,2006-01-24 20:00:17-08,35237,35386,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35317,2006-01-24 20:00:17-08,35237,6836,32411,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35399,2006-01-24 20:00:17-08,35237,6564,35400,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
23634,2003-07-20 23:45:57-07,23628,6564,12474,2003-07-20 23:45:57-07,2003-07-20 23:45:57-07
34648,2010-03-25 18:40:52.737884-07,34608,32416,32414,2010-03-25 18:40:52.737884-07,2010-03-25 18:40:52.737884-07
35316,2006-01-24 20:00:17-08,35237,7649,32411,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35818,2006-01-24 20:00:17-08,35725,36525,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33986,2006-01-24 20:00:17-08,33913,4,19663,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35319,2006-01-24 20:00:17-08,35237,15765,15759,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
36414,2006-01-24 20:00:17-08,12819,6730,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35322,2006-01-24 20:00:17-08,35237,28983,28986,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35735,2006-01-24 20:00:17-08,35725,32399,35728,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35567,2006-01-24 20:00:17-08,34517,7,32940,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35473,2006-01-24 20:00:17-08,35463,32399,32391,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35336,2006-01-24 20:00:17-08,35237,18048,18049,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35261,2006-01-24 20:00:17-08,35237,7,32940,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35330,2006-01-24 20:00:17-08,35237,28982,28984,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
31335,2005-04-22 13:18:59.746258-07,31324,7,23919,2005-04-22 13:18:59.746258-07,2005-04-22 13:18:59.746258-07
35476,2006-01-24 20:00:17-08,35463,2,35480,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
8940,2001-09-01 16:34:31-07,8934,7,32940,2001-09-01 16:34:31-07,2001-09-01 16:34:31-07
28831,2005-01-09 17:58:36.053951-08,28830,7,32940,2005-01-09 17:58:36.053951-08,2005-01-09 17:58:36.053951-08
35495,2006-01-24 20:00:17-08,35463,18849,35487,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
23460,2003-07-10 02:43:49-07,23456,5,37260,2003-07-10 02:43:49-07,2003-07-10 02:43:49-07
35485,2006-01-24 20:00:17-08,35463,11,35488,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35742,2006-01-24 20:00:17-08,35725,4318,4663,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35713,2006-01-24 20:00:17-08,35710,28982,28984,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35862,2006-01-24 20:00:17-08,22253,28983,28986,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35464,2006-01-24 20:00:17-08,35463,7,35523,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35748,2006-01-24 20:00:17-08,35725,9,35749,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35751,2006-01-24 20:00:17-08,35725,6520,35750,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35813,2006-01-24 20:00:17-08,35725,35386,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35754,2006-01-24 20:00:17-08,35725,6564,35755,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35714,2006-01-24 20:00:17-08,35710,28983,28986,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35868,2006-01-24 20:00:17-08,22253,28982,28984,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35716,2006-01-24 20:00:17-08,35710,6520,35977,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35934,2006-01-24 20:00:17-08,35725,7,32940,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
34522,2006-01-24 20:00:17-08,34517,32399,33170,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35792,2006-01-24 20:00:17-08,35725,28982,28984,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35793,2006-01-24 20:00:17-08,35725,28983,28986,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35941,2006-01-24 20:00:17-08,35725,18042,35450,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35806,2006-01-24 20:00:17-08,35725,18048,18049,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
36106,2006-01-24 20:00:17-08,35710,36101,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
44044,2010-01-17 10:22:13.331639-08,44040,11,30,2010-01-17 10:22:13.331639-08,2010-01-17 10:22:13.331639-08
36504,2006-01-24 20:00:17-08,33913,11,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
36526,2006-01-24 20:00:17-08,12819,36525,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
36130,2006-01-24 20:00:17-08,36116,32399,35728,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
12988,2002-03-15 17:25:48-08,12983,6564,34726,2002-03-15 17:25:48-08,2002-03-15 17:25:48-08
35767,2010-03-25 18:36:53.764164-07,35725,33097,32414,2010-03-25 18:36:53.764164-07,2010-03-25 18:36:53.764164-07
36000,2006-01-24 20:00:17-08,35710,36070,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35999,2006-01-24 20:00:17-08,35710,36068,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
36133,2006-01-24 20:00:17-08,36116,35386,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
36514,2006-01-24 20:00:17-08,33913,10,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
36549,2006-01-24 20:00:17-08,35034,36525,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35712,2006-01-24 20:00:17-08,35710,36065,35727,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
36094,2006-01-24 20:00:17-08,35710,36066,35727,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
36592,2006-01-24 20:00:17-08,24515,36525,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
36139,2006-01-24 20:00:17-08,36116,28982,28984,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
36131,2006-01-24 20:00:17-08,36116,7,32940,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
36146,2006-01-24 20:00:17-08,36116,28983,28986,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
36132,2006-01-24 20:00:17-08,36116,5929,35107,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
24534,2003-09-06 08:28:44.671376-07,24515,32399,33170,2003-09-06 08:28:44.671376-07,2003-09-06 08:28:44.671376-07
36225,2006-01-24 20:00:17-08,36116,5930,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
