id,dt,pricedelta,productoptionid,choiceid,current,created,updated
46267,2010-03-25 18:40:52.719359-07,,34648,36230, ,2010-03-25 18:40:52.719359-07,2010-03-25 18:40:52.719359-07
46268,2010-03-25 18:40:52.72445-07,,34648,39338, ,2010-03-25 18:40:52.72445-07,2010-03-25 18:40:52.72445-07
46269,2010-03-25 18:40:52.730469-07,,34648,41970, ,2010-03-25 18:40:52.730469-07,2010-03-25 18:40:52.730469-07
41908,2009-03-31 13:48:31.880842-07,0,7,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41909,2009-03-31 13:48:31.880842-07,0,15,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41910,2009-03-31 13:48:31.880842-07,0,1249,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41911,2009-03-31 13:48:31.880842-07,0,2628,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41912,2009-03-31 13:48:31.880842-07,0,2925,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41913,2009-03-31 13:48:31.880842-07,0,2996,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41914,2009-03-31 13:48:31.880842-07,0,3063,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41915,2009-03-31 13:48:31.880842-07,0,3149,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41916,2009-03-31 13:48:31.880842-07,0,3219,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41917,2009-03-31 13:48:31.880842-07,0,3290,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41918,2009-03-31 13:48:31.880842-07,0,3361,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41919,2009-03-31 13:48:31.880842-07,0,10936,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41920,2009-03-31 13:48:31.880842-07,0,12484,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41921,2009-03-31 13:48:31.880842-07,0,12821,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41922,2009-03-31 13:48:31.880842-07,0,12985,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41923,2009-03-31 13:48:31.880842-07,0,13509,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41924,2009-03-31 13:48:31.880842-07,0,14370,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41925,2009-03-31 13:48:31.880842-07,0,14559,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41926,2009-03-31 13:48:31.880842-07,0,15217,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41927,2009-03-31 13:48:31.880842-07,0,16043,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41928,2009-03-31 13:48:31.880842-07,0,16232,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41929,2009-03-31 13:48:31.880842-07,0,16401,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41930,2009-03-31 13:48:31.880842-07,0,18802,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41931,2009-03-31 13:48:31.880842-07,0,20859,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41932,2009-03-31 13:48:31.880842-07,0,22611,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41933,2009-03-31 13:48:31.880842-07,0,22726,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41934,2009-03-31 13:48:31.880842-07,0,23273,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41935,2009-03-31 13:48:31.880842-07,0,23463,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41936,2009-03-31 13:48:31.880842-07,0,23838,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41937,2009-03-31 13:48:31.880842-07,0,24413,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41938,2009-03-31 13:48:31.880842-07,0,24520,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41939,2009-03-31 13:48:31.880842-07,0,26587,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41940,2009-03-31 13:48:31.880842-07,0,26703,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41941,2009-03-31 13:48:31.880842-07,0,26961,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41942,2009-03-31 13:48:31.880842-07,0,27109,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41943,2009-03-31 13:48:31.880842-07,0,29595,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41944,2009-03-31 13:48:31.880842-07,0,29705,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41945,2009-03-31 13:48:31.880842-07,0,30267,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41946,2009-03-31 13:48:31.880842-07,0,30397,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41947,2009-03-31 13:48:31.880842-07,0,31335,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41948,2009-03-31 13:48:31.880842-07,0,32510,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41949,2009-03-31 13:48:31.880842-07,0,32582,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41950,2009-03-31 13:48:31.880842-07,0,33192,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41951,2009-03-31 13:48:31.880842-07,0,33339,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41952,2009-03-31 13:48:31.880842-07,0,33527,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41953,2009-03-31 13:48:31.880842-07,0,34078,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41954,2009-03-31 13:48:31.880842-07,0,35136,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41955,2009-03-31 13:48:31.880842-07,0,35464,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41956,2009-03-31 13:48:31.880842-07,0,35567,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41957,2009-03-31 13:48:31.880842-07,0,35715,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41958,2009-03-31 13:48:31.880842-07,0,36365,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41959,2009-03-31 13:48:31.880842-07,0,38637,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41960,2009-03-31 13:48:31.880842-07,0,38692,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41961,2009-03-31 13:48:31.880842-07,0,40103,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41962,2009-03-31 13:48:31.880842-07,0,40250,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41963,2009-03-31 13:48:31.880842-07,0,40547,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41964,2009-03-31 13:48:31.880842-07,0,40711,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41965,2009-03-31 13:48:31.880842-07,0,41004,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41966,2009-03-31 13:48:31.880842-07,0,41365,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41967,2009-03-31 13:48:31.880842-07,0,41422,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41968,2009-03-31 13:48:31.880842-07,0,41454,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
41969,2009-03-31 13:48:31.880842-07,0,41551,35522,T,2009-03-31 13:48:31.880842-07,2009-03-31 13:48:31.880842-07
42548,2009-05-22 13:23:14.939357-07,0,42350,36108,,2009-05-22 13:23:14.939357-07,2009-05-22 13:23:14.939357-07
42549,2009-05-22 13:23:36.060216-07,0,42350,42536,,2009-05-22 13:23:36.060216-07,2009-05-22 13:23:36.060216-07
41980,2009-04-02 14:09:33.077612-07,0,26687,41974,T,2009-04-02 14:09:33.077612-07,2009-04-02 14:09:33.077612-07
41982,2009-04-02 14:11:50.753374-07,0,23281,41973,T,2009-04-02 14:11:50.753374-07,2009-04-02 14:11:50.753374-07
41983,2009-04-02 14:11:50.753374-07,0,40535,41973,T,2009-04-02 14:11:50.753374-07,2009-04-02 14:11:50.753374-07
41984,2009-04-02 14:13:11.293096-07,0,30269,41972,T,2009-04-02 14:13:11.293096-07,2009-04-02 14:13:11.293096-07
41988,2009-04-02 14:13:52.528676-07,0,1253,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
41997,2009-04-02 14:13:52.528676-07,0,3291,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
41998,2009-04-02 14:13:52.528676-07,0,3292,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42002,2009-04-02 14:13:52.528676-07,0,12820,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42006,2009-04-02 14:13:52.528676-07,0,13516,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42008,2009-04-02 14:13:52.528676-07,0,14375,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42009,2009-04-02 14:13:52.528676-07,0,14381,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42010,2009-04-02 14:13:52.528676-07,0,14382,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42014,2009-04-02 14:13:52.528676-07,0,16034,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42016,2009-04-02 14:13:52.528676-07,0,16231,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42017,2009-04-02 14:13:52.528676-07,0,16237,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42018,2009-04-02 14:13:52.528676-07,0,16242,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42019,2009-04-02 14:13:52.528676-07,0,17134,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42022,2009-04-02 14:13:52.528676-07,0,22617,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42023,2009-04-02 14:13:52.528676-07,0,22619,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42031,2009-04-02 14:13:52.528676-07,0,23468,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42033,2009-04-02 14:13:52.528676-07,0,23568,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42035,2009-04-02 14:13:52.528676-07,0,25870,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42042,2009-04-02 14:13:52.528676-07,0,27119,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42043,2009-04-02 14:13:52.528676-07,0,27121,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42045,2009-04-02 14:13:52.528676-07,0,27234,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42046,2009-04-02 14:13:52.528676-07,0,27235,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42047,2009-04-02 14:13:52.528676-07,0,27301,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42055,2009-04-02 14:13:52.528676-07,0,33087,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42056,2009-04-02 14:13:52.528676-07,0,33088,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42057,2009-04-02 14:13:52.528676-07,0,33089,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42059,2009-04-02 14:13:52.528676-07,0,33377,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42065,2009-04-02 14:13:52.528676-07,0,33658,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42067,2009-04-02 14:13:52.528676-07,0,34542,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42068,2009-04-02 14:13:52.528676-07,0,34593,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42069,2009-04-02 14:13:52.528676-07,0,34844,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42070,2009-04-02 14:13:52.528676-07,0,34866,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42071,2009-04-02 14:13:52.528676-07,0,35013,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42072,2009-04-02 14:13:52.528676-07,0,35053,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42073,2009-04-02 14:13:52.528676-07,0,35054,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42074,2009-04-02 14:13:52.528676-07,0,35184,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42075,2009-04-02 14:13:52.528676-07,0,35195,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42076,2009-04-02 14:13:52.528676-07,0,35306,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42077,2009-04-02 14:13:52.528676-07,0,35314,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42078,2009-04-02 14:13:52.528676-07,0,35315,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42079,2009-04-02 14:13:52.528676-07,0,35316,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42080,2009-04-02 14:13:52.528676-07,0,35317,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42081,2009-04-02 14:13:52.528676-07,0,35318,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42087,2009-04-02 14:13:52.528676-07,0,35999,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42088,2009-04-02 14:13:52.528676-07,0,36000,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42093,2009-04-02 14:13:52.528676-07,0,36414,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42094,2009-04-02 14:13:52.528676-07,0,36789,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42095,2009-04-02 14:13:52.528676-07,0,36790,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42096,2009-04-02 14:13:52.528676-07,0,37359,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42097,2009-04-02 14:13:52.528676-07,0,37362,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42098,2009-04-02 14:13:52.528676-07,0,37840,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42099,2009-04-02 14:13:52.528676-07,0,37989,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42101,2009-04-02 14:13:52.528676-07,0,39020,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42110,2009-04-02 14:13:52.528676-07,0,41005,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42111,2009-04-02 14:13:52.528676-07,0,41006,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42112,2009-04-02 14:13:52.528676-07,0,41025,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42113,2009-04-02 14:13:52.528676-07,0,41027,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42114,2009-04-02 14:13:52.528676-07,0,41525,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42115,2009-04-02 14:13:52.528676-07,0,41535,41970,T,2009-04-02 14:13:52.528676-07,2009-04-02 14:13:52.528676-07
42572,2009-06-03 12:39:09.236889-07,5,42560,28986,,2009-06-03 12:39:09.236889-07,2009-06-03 12:39:09.236889-07
42573,2009-06-03 12:39:09.236889-07,10,42560,28987,,2009-06-03 12:39:09.236889-07,2009-06-03 12:39:09.236889-07
42574,2009-06-03 12:39:09.236889-07,25,42560,28988,,2009-06-03 12:39:09.236889-07,2009-06-03 12:39:09.236889-07
42575,2009-06-03 12:39:09.236889-07,0,42560,29002,,2009-06-03 12:39:09.236889-07,2009-06-03 12:39:09.236889-07
42576,2009-06-03 12:39:09.236889-07,0,42561,31930,,2009-06-03 12:39:09.236889-07,2009-06-03 12:39:09.236889-07
42577,2009-06-03 12:39:09.236889-07,0,42561,29002,,2009-06-03 12:39:09.236889-07,2009-06-03 12:39:09.236889-07
42578,2009-06-03 12:39:09.236889-07,0,42561,28984,,2009-06-03 12:39:09.236889-07,2009-06-03 12:39:09.236889-07
42579,2009-06-03 12:39:09.236889-07,0,42562,18049,,2009-06-03 12:39:09.236889-07,2009-06-03 12:39:09.236889-07
42565,2009-06-03 12:39:09.236889-07,0,42559,42580,,2009-06-03 12:39:09.236889-07,2009-06-03 12:39:09.236889-07
46270,2010-03-26 13:39:08.555152-07,,30390,30, ,2010-03-26 13:39:08.555152-07,2010-03-26 13:39:08.555152-07
42593,2009-06-03 14:02:12.614504-07,0,42592,32411,,2009-06-03 14:02:12.614504-07,2009-06-03 14:02:12.614504-07
42594,2009-06-03 14:02:23.021537-07,0,42592,32414,,2009-06-03 14:02:23.021537-07,2009-06-03 14:02:23.021537-07
42595,2009-06-03 14:02:32.406367-07,0,42592,32415,,2009-06-03 14:02:32.406367-07,2009-06-03 14:02:32.406367-07
42596,2009-06-03 14:02:51.038873-07,0,42592,36230,,2009-06-03 14:02:51.038873-07,2009-06-03 14:02:51.038873-07
42597,2009-06-03 14:03:06.532408-07,0,42592,39338,,2009-06-03 14:03:06.532408-07,2009-06-03 14:03:06.532408-07
42118,2009-04-02 14:30:14.285189-07,0,38161,41975,,2009-04-02 14:30:14.285189-07,2009-04-02 14:30:14.285189-07
42606,2009-06-05 14:03:22.999095-07,0,42600,39338,,2009-06-05 14:03:22.999095-07,2009-06-05 14:03:22.999095-07
42607,2009-06-05 14:03:22.999095-07,0,42600,36230,,2009-06-05 14:03:22.999095-07,2009-06-05 14:03:22.999095-07
42608,2009-06-05 14:03:22.999095-07,0,42600,32415,,2009-06-05 14:03:22.999095-07,2009-06-05 14:03:22.999095-07
42609,2009-06-05 14:03:22.999095-07,0,42600,32414,,2009-06-05 14:03:22.999095-07,2009-06-05 14:03:22.999095-07
42610,2009-06-05 14:03:22.999095-07,0,42600,32411,,2009-06-05 14:03:22.999095-07,2009-06-05 14:03:22.999095-07
42611,2009-06-05 14:03:22.999095-07,0,42601,11962,,2009-06-05 14:03:22.999095-07,2009-06-05 14:03:22.999095-07
42612,2009-06-05 14:03:22.999095-07,0,42601,11961,,2009-06-05 14:03:22.999095-07,2009-06-05 14:03:22.999095-07
42613,2009-06-05 14:03:22.999095-07,0,42602,18049,,2009-06-05 14:03:22.999095-07,2009-06-05 14:03:22.999095-07
42614,2009-06-05 14:03:22.999095-07,0,42603,28984,,2009-06-05 14:03:22.999095-07,2009-06-05 14:03:22.999095-07
42615,2009-06-05 14:03:22.999095-07,0,42603,29002,,2009-06-05 14:03:22.999095-07,2009-06-05 14:03:22.999095-07
42616,2009-06-05 14:03:22.999095-07,0,42603,31930,,2009-06-05 14:03:22.999095-07,2009-06-05 14:03:22.999095-07
42617,2009-06-05 14:03:22.999095-07,0,42604,29002,,2009-06-05 14:03:22.999095-07,2009-06-05 14:03:22.999095-07
42618,2009-06-05 14:03:22.999095-07,25,42604,28988,,2009-06-05 14:03:22.999095-07,2009-06-05 14:03:22.999095-07
42619,2009-06-05 14:03:22.999095-07,10,42604,28987,,2009-06-05 14:03:22.999095-07,2009-06-05 14:03:22.999095-07
42620,2009-06-05 14:03:22.999095-07,5,42604,28986,,2009-06-05 14:03:22.999095-07,2009-06-05 14:03:22.999095-07
42630,2009-06-05 14:03:38.711748-07,0,42624,39338,,2009-06-05 14:03:38.711748-07,2009-06-05 14:03:38.711748-07
42631,2009-06-05 14:03:38.711748-07,0,42624,36230,,2009-06-05 14:03:38.711748-07,2009-06-05 14:03:38.711748-07
42632,2009-06-05 14:03:38.711748-07,0,42624,32415,,2009-06-05 14:03:38.711748-07,2009-06-05 14:03:38.711748-07
42633,2009-06-05 14:03:38.711748-07,0,42624,32414,,2009-06-05 14:03:38.711748-07,2009-06-05 14:03:38.711748-07
42634,2009-06-05 14:03:38.711748-07,0,42624,32411,,2009-06-05 14:03:38.711748-07,2009-06-05 14:03:38.711748-07
42635,2009-06-05 14:03:38.711748-07,0,42625,11962,,2009-06-05 14:03:38.711748-07,2009-06-05 14:03:38.711748-07
42636,2009-06-05 14:03:38.711748-07,0,42625,11961,,2009-06-05 14:03:38.711748-07,2009-06-05 14:03:38.711748-07
42637,2009-06-05 14:03:38.711748-07,0,42626,18049,,2009-06-05 14:03:38.711748-07,2009-06-05 14:03:38.711748-07
42638,2009-06-05 14:03:38.711748-07,0,42627,28984,,2009-06-05 14:03:38.711748-07,2009-06-05 14:03:38.711748-07
42639,2009-06-05 14:03:38.711748-07,0,42627,29002,,2009-06-05 14:03:38.711748-07,2009-06-05 14:03:38.711748-07
42640,2009-06-05 14:03:38.711748-07,0,42627,31930,,2009-06-05 14:03:38.711748-07,2009-06-05 14:03:38.711748-07
42641,2009-06-05 14:03:38.711748-07,0,42628,29002,,2009-06-05 14:03:38.711748-07,2009-06-05 14:03:38.711748-07
42642,2009-06-05 14:03:38.711748-07,25,42628,28988,,2009-06-05 14:03:38.711748-07,2009-06-05 14:03:38.711748-07
42643,2009-06-05 14:03:38.711748-07,10,42628,28987,,2009-06-05 14:03:38.711748-07,2009-06-05 14:03:38.711748-07
42644,2009-06-05 14:03:38.711748-07,5,42628,28986,,2009-06-05 14:03:38.711748-07,2009-06-05 14:03:38.711748-07
42621,2009-06-05 14:03:22.999095-07,0,42605,42581,,2009-06-05 14:03:22.999095-07,2009-06-05 14:03:22.999095-07
42645,2009-06-05 14:03:38.711748-07,0,42629,42586,,2009-06-05 14:03:38.711748-07,2009-06-05 14:03:38.711748-07
46290,2010-03-26 13:39:30.960668-07,,30463,32411, ,2010-03-26 13:39:30.960668-07,2010-03-26 13:39:30.960668-07
46291,2010-03-26 13:39:30.966184-07,,30463,32414, ,2010-03-26 13:39:30.966184-07,2010-03-26 13:39:30.966184-07
46292,2010-03-26 13:39:30.971493-07,,30463,32415, ,2010-03-26 13:39:30.971493-07,2010-03-26 13:39:30.971493-07
46293,2010-03-26 13:39:30.976714-07,,30463,36230, ,2010-03-26 13:39:30.976714-07,2010-03-26 13:39:30.976714-07
46294,2010-03-26 13:39:30.981984-07,,30463,39338, ,2010-03-26 13:39:30.981984-07,2010-03-26 13:39:30.981984-07
46295,2010-03-26 13:39:30.987421-07,,30463,41970, ,2010-03-26 13:39:30.987421-07,2010-03-26 13:39:30.987421-07
42649,2009-06-05 14:06:34.377743-07,0,42647,32411,,2009-06-05 14:06:34.377743-07,2009-06-05 14:06:34.377743-07
42650,2009-06-05 14:06:51.656856-07,0,42647,32414,,2009-06-05 14:06:51.656856-07,2009-06-05 14:06:51.656856-07
42651,2009-06-05 14:07:11.938531-07,0,42647,32415,,2009-06-05 14:07:11.938531-07,2009-06-05 14:07:11.938531-07
42652,2009-06-05 14:08:49.66611-07,0,42647,36230,,2009-06-05 14:08:49.66611-07,2009-06-05 14:08:49.66611-07
42653,2009-06-05 14:08:58.672882-07,0,42647,39338,,2009-06-05 14:08:58.672882-07,2009-06-05 14:08:58.672882-07
42658,2009-06-05 14:23:16.940154-07,0,42654,32411,,2009-06-05 14:23:16.940154-07,2009-06-05 14:23:16.940154-07
42659,2009-06-05 14:23:24.892636-07,0,42654,32414,,2009-06-05 14:23:24.892636-07,2009-06-05 14:23:24.892636-07
42660,2009-06-05 14:23:37.500307-07,0,42654,32415,,2009-06-05 14:23:37.500307-07,2009-06-05 14:23:37.500307-07
42661,2009-06-05 14:23:51.393425-07,0,42654,36230,,2009-06-05 14:23:51.393425-07,2009-06-05 14:23:51.393425-07
42662,2009-06-05 14:24:00.42338-07,0,42654,39338,,2009-06-05 14:24:00.42338-07,2009-06-05 14:24:00.42338-07
